smiles,score
CCn1cc(C#N)c(=O)n(CC(=O)c2ccc3c(c2)-c2ccccc2C3)c1=O,-9.5
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCC(N2CCc3ccccc3C2)CC1,-9.5
O=C(Nc1ccccc1NC(=O)c1ccc[n+]([O-])c1)c1ccc(Cl)cc1,-9.5
COc1ccc(N2C(=O)C3C(c4ccc(C)cc4)OC4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,-9.5
O=S(=O)(C=Cc1ccccc1)N1CCCN(S(=O)(=O)C=Cc2ccccc2)CC1,-9.5
O=S(=O)(c1ccc(Br)cc1)N1CCN=C1Cc1cccc2ccccc12,-9.5
O=S(=O)(c1ccc(F)cc1)N1CCN=C1Cc1cccc2ccccc12,-9.5
Fc1ccc(-c2ccc(C=NNc3ccc(Cl)nn3)o2)cc1,-9.5
O=C(CSc1nc(C2CCCO2)n[nH]1)Nc1sc2c(c1C(=O)c1ccccc1)CCCC2,-9.5
O=C(CN1C(=O)NC2(CCCC2)C1=O)OCc1nc(-c2ccccc2)no1,-9.4
O=C(NN=C(c1ccccc1)c1ccccc1)C1CCn2cncc2C1,-9.4
N#CCn1c(CN2CCN(Cc3cccc4ccccc34)CC2)nc2sc3c(c2c1=O)CCCC3,-9.4
O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCC3)NN1C(=O)NC2(CCCCC2)C1=O,-9.4
O=C1NC(c2ccccc2)(C(F)(F)F)OC2=NCCN12,-9.4
O=C(C=Cc1csnn1)C(c1ccccc1)c1ccccc1,-9.4
C(=Nn1cnnc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,-9.4
Clc1c2ccccc2c(C=Nn2cnnc2)c2ccccc12,-9.4
Fc1cc(-c2noc(C3CCn4cncc4C3)n2)cc(F)c1F,-9.4
COC(=O)c1cn(C2CCCCC2NC(=O)COc2ccccc2-c2ccccc2)nn1,-9.4
O=S(=O)(c1ccc(Cl)cc1)N1CCN=C1Cc1cccc2ccccc12,-9.3
ON=Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,-9.3
CN1CCCc2cc(CNC(=O)NCc3ccc4c(c3)CCCN4C)ccc21,-9.3
O=CN1CCN(S(=O)(=O)NC(Cc2ccccc2)c2ccccc2)CC1,-9.3
CC1CCCCC1NC1c2ccccc2-c2ccccc21,-9.3
N#Cc1ccc(NC(=O)Cn2c(CN3CCOCC3)nc3sc4c(c3c2=O)CCCC4)cc1,-9.3
O=C(c1n[nH]c(=O)c2ccccc12)N1CC2CC3CC(C2)CC1C3,-9.3
O=C(C1CCCN1S(=O)(=O)c1ccccc1)N1CCC(N2CCc3ccccc3C2)CC1,-9.3
O=S(=O)(c1ccc(Cl)cc1)c1ccc2ccccc2c1,-9.2
NC(=NOCC(=O)Nc1ccc2ccccc2c1)c1cccs1,-9.2
C=CCN=c1scc(-c2ccc(F)cc2)n1N=Cc1ccc(-c2ccc(F)cc2)[nH]1,-9.2
CC12COC3(C(=O)Nc4ccc5ccccc5c4)CC1CCC32C,-9.2
O=C(CN1C(=O)NC2(CCCCC2)C1=O)OCc1ccc(S(=O)(=O)C(F)F)cc1,-9.2
O=C(OC[C@@H]1[C@H](COC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)C1(Cl)Cl)c1ccc(Cl)c([N+](=O)[O-])c1,-9.2
COC(=O)c1ccccc1OCCCn1c(-c2ccc(Br)cc2)nc2ccccc2c1=O,-9.2
O=C(CC12CC3CC(CC(Br)(C3)C1)C2)NCC#Cc1ccccc1,-9.2
c1ccc(-c2ccc3ccccc3c2)cc1,-9.2
CCS(=O)(=O)N1CCC(c2ccccc2)(c2nc(C(C)(C)C)no2)CC1,-9.2
Cc1nc(COC2CCN(c3ccnc4cc(C(F)(F)F)ccc34)C2)cs1,-9.2
c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,-9.2
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-9.2
C(=Nn1cnnc1)c1cn(-c2ccccc2)nc1-c1ccccc1,-9.2
Oc1nc(-c2cccc(Cl)c2)c2cc(Br)ccc2n1,-9.2
c1ccc2c(c1)C(=Nn1cnnc1)c1ccccc1-2,-9.2
O=S(=O)(N=C1CCCCCN1)c1ccc2ccccc2c1,-9.2
O=C1OCCN1CCOC(=O)C(O)(c1ccccc1)c1ccccc1,-9.2
O=C(c1ccc(-n2cccc2)cc1)N1CCC(N2CCc3ccccc3C2)CC1,-9.2
Cc1cc(S(=O)(=O)N2CCN=C2Cc2cccc3ccccc23)ccc1F,-9.1
CC1(C)CN=C(N2CCN(c3nc(-c4ccccn4)nc4c3CCC4)CC2)S1,-9.1
O=C(Nc1nc(-c2ccccc2F)n[nH]1)C1CCn2cncc2C1,-9.1
Oc1ccc2ccccc2c1C=NN=C1CCCN1,-9.1
O=CN1CCN(S(=O)(=O)Oc2cnccc2-c2ccccc2)CC1,-9.1
c1ccc(CCc2noc(C3CCn4cncc4C3)n2)cc1,-9.1
Oc1nc(-c2ccccc2)c2ccc(Cl)cc2n1,-9.1
CSc1nsc(NC(=O)C(c2ccccc2)c2ccccc2)n1,-9.1
O=C(Cc1ccc(F)cc1)NN=Cc1ccc(-c2ccc(Cl)cc2)o1,-9.1
CCn1c2ccccc2c2cc(NC(=O)C34CC5CCC3(C)C5(C)CO4)ccc21,-9.1
COC(=O)c1ccc(OCCCn2c(-c3ccc(Br)cc3)nc3ccccc3c2=O)cc1,-9.1
CC(c1nnnn1C)N1CCN(Cc2csc(-c3ccccc3)n2)CC1,-9.1
N#Cc1ccsc1NC(=O)CN1CCCC1c1ccc2c(c1)OCCO2,-9.1
N#CCCn1nc(-c2ccccc2)c2ccccc2c1=O,-9.1
CC(c1ccc(F)c(F)c1)N(C)C(=O)COc1cccc2c1C(=O)CC(C)(C)O2,-9.1
O=C1NC2(CCCC2)C(=O)N1CN1CCN(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)CC1,-9.1
c1ccc2oc(-c3noc(C4CCn5cncc5C4)n3)cc2c1,-9.1
N#CCn1c(CSc2nnnn2-c2cccc(F)c2)nc2sc3c(c2c1=O)CCCC3,-9.1
O=C(OCC1C(COC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)C1(Cl)Cl)c1ccc(Cl)c([N+](=O)[O-])c1,-9.1
O=C(OCC1C(COC(=O)c2cc([N+](=O)[O-])ccc2Cl)C1(Cl)Cl)c1cc([N+](=O)[O-])ccc1Cl,-9.1
CC(NC(=O)c1cccc(N2CCOC2=O)c1)(c1ccccc1)c1ccccc1,-9.1
C=CCN=c1scc(-c2ccc(C)c(C)c2)n1N=Cc1cccnc1,-9.0
O=C(C=Cc1ccccc1)OC[C@@H]1[C@H](COC(=O)C=Cc2ccccc2)C1(Cl)Cl,-9.0
O=[N+]([O-])c1ccc(C=NN(c2ccccc2)c2ccccc2)o1,-9.0
Cc1ccc(C=Cc2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])cc1,-9.0
C=CCN=c1scc(-c2cccc(Cl)c2)n1N=C(C)c1ccncc1,-9.0
Cc1ccccc1S(=O)(=O)Nc1nc2ccccc2nc1N1CCN(C=O)CC1,-9.0
Fc1ccc(-c2ccc(C=NNc3ccc(Cl)c(Cl)c3)o2)cc1,-9.0
COc1ccc(-c2nn(-c3ccccc3)cc2C=Nn2cnnc2)cc1,-9.0
CC(NC(=O)C1CCn2cncc2C1)c1ccc2c(c1)CCCC2,-9.0
CC(NC(=O)CSc1nc(C2CCCO2)n[nH]1)c1ccc(F)cc1,-9.0
O=C(CN1C(=O)NC2(CCCC2)C1=O)OCc1cc(-c2ccccc2)on1,-9.0
CN(C)C=Nn1cnc2scc(-c3ccc(Cc4ccccc4)cc3)c2c1=O,-9.0
CN1CCCc2cc(CNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)ccc21,-9.0
CC(=O)Nc1sc2c(c1C(=O)OCc1nc3ccccc3c(=O)n1CC#N)CCCC2,-9.0
O=c1oc(C2CCCO2)nc2cc3c(cc12)OCCCO3,-9.0
N#Cc1cccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c1,-9.0
O=C(C=Cc1csnn1)c1ccc2ccccc2c1,-9.0
O=C(O)c1cc(C=Cc2csnn2)nc2cc(F)ccc12,-9.0
Cc1[nH]sc(=N)c1C(=O)OCC(=O)Nc1cccc2ccccc12,-9.0
O=S(=O)(N1CCN(c2ccccc2)CC1)N1CCN(c2ccccc2)CC1,-9.0
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CCC(OCc2csc(C)n2)C1,-9.0
CC1(C)CN=C(N2CCN(C(=O)c3ccc(C(N)=O)cc3)CC2)S1,-9.0
CC(=NN)c1ccc2c(c1)-c1ccccc1C2,-9.0
C=CCN=c1scc(-c2ccc(Br)cc2)n1N=Cc1c[nH]c2ccccc12,-9.0
COc1ccc(C=Cc2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])cc1,-9.0
Cc1nc(COC2CCN(C(=O)c3ccc(-n4cnnn4)cc3)C2)cs1,-9.0
O=C(OC[C@@H]1[C@H](COC(=O)c2cc([N+](=O)[O-])ccc2Cl)C1(Cl)Cl)c1cc([N+](=O)[O-])ccc1Cl,-9.0
C(=Nn1cnnc1)c1cn(-c2cccs2)nc1-c1ccccc1,-9.0
O=S(=O)(Nc1ncccn1)c1ccc(Cl)c2ccccc12,-9.0
BrC12CC3CC(C1)CC(Cc1nc(C4CCOC4)no1)(C3)C2,-9.0
CCCSc1nsc(NC(=O)C(c2ccccc2)c2ccccc2)n1,-9.0
CSc1nsc(NC(=O)COc2ccccc2-c2ccccc2)n1,-9.0
Cc1[nH]c2ccccc2c1C1CCN(C(C)c2nnnn2C)CC1,-9.0
Oc1nc(-c2ccccc2Cl)c2cc(Br)ccc2n1,-9.0
Cn1cc(C(=O)N2CCCc3c2cccc3[N+](=O)[O-])ccc1=O,-9.0
Cc1ccc(C=NN=C(C(=O)c2ccccc2)c2ccccc2)o1,-8.9
O=C(CSc1nc(C2CCCO2)n[nH]1)c1ccc2c(c1)OCO2,-8.9
CN(C)CCn1cc(NC(=O)c2ccc3c(c2)Cc2ccccc2-3)cn1,-8.9
O=C1OC(c2ccccc2)c2ccccc21,-8.9
N#CC(=Cc1cccc2c1OCCO2)c1nc(-c2c(F)cccc2F)cs1,-8.9
O=C(CCN1C(=O)NC2(CCCC2)C1=O)OCc1cc(=O)n2c3c(sc2n1)CCCC3,-8.9
C=CCN=c1scc(-c2cc3ccccc3o2)n1N=Cc1ccccc1I,-8.9
CC1(C)CN=C(N2CCN(CC(=O)Nc3cccc4ccccc34)CC2)S1,-8.9
N#Cc1ccc(CN2CCN(C(=O)Cc3ccc4c(c3)OCCO4)CC2)cc1,-8.9
N#Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N=C3CCCCCN3)cc2)cc1,-8.9
O=C1NC(=O)N2CCN(CC3CCC(c4ccccc4)CC3)CC12,-8.9
CC1(C)CN=C(N2CCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)S1,-8.9
O=C(Nc1ccccc1)C1CCN(C(=O)CSc2nc(C3CCCO3)n[nH]2)CC1,-8.9
O=C(O)c1ccc2c(c1)NC(=O)C1CCCN21,-8.9
CC1(C)CC(=O)c2ccc(OCC(=O)Nc3ccc(N4CCCCC4)cc3)cc2O1,-8.9
N#Cc1ccc(C(=O)N2CCN(Cc3ccc4c(c3)OCCO4)CC2)cc1,-8.9
O=S(=O)(c1ccc(I)cc1)N1CCN=C1Cc1cccc2ccccc12,-8.9
O=C(CN1C(=O)NC2(CCCC2)C1=O)OCc1nc2scc(-c3ccco3)c2c(=O)[nH]1,-8.9
O=C(C=Cc1ccccc1)OCC1C(COC(=O)C=Cc2ccccc2)C1(Cl)Cl,-8.9
O=C(CN1C(=O)NC2(CCCCC2)C1=O)OCc1cc(=O)n2ccccc2n1,-8.9
O=C(CC1OC(=O)c2ccccc21)c1ccccc1,-8.9
Cc1cc(N2CCN(C3=NCC(C)(C)S3)CC2)n2nc(-c3cccc(Cl)c3)c(C)c2n1,-8.9
FC(F)(F)c1cc(-c2ccc(C=Nn3cnnc3)o2)ccc1Cl,-8.9
COc1cccc(-c2nc(COC(=O)CN3C(=O)NC4(CCCCC4)C3=O)cs2)c1,-8.9
O=S(Cc1ccc(F)cc1)Cc1csc(C2CCCC2)n1,-8.9
CC1CCCCC12NC(=O)N(CC(=O)OCC(=O)Nc1sc3c(c1C#N)CCCCC3)C2=O,-8.9
CC1(C)CCN(C(=O)c2ccc(F)c3ccccc23)CCS1(=O)=O,-8.8
O=C(C=Cc1csnn1)c1cccc(OCc2ccccc2)c1,-8.8
O=C(NNC(=O)C12CC3CC(CC(Br)(C3)C1)C2)c1ccccc1,-8.8
c1c2c(cc3c1CCCC3)CCCC2,-8.8
Cc1ccsc1C=NN=C(C(=O)c1ccccc1)c1ccccc1,-8.8
CC1=CC(=O)C(N2CCN(C(c3ccccc3)c3ccccc3)CC2)=CC1=O,-8.8
COc1ccc(C=CC(=O)C(C(=O)NCc2ccccc2)=C2SCCS2)cc1,-8.8
O=S(=O)(c1ccc(Cl)cc1)N1CCN(S(=O)(=O)c2ccccc2Cl)CC1,-8.8
O=C(CSc1nc(C2CCCO2)n[nH]1)NCCc1ccc(F)cc1,-8.8
Cc1nc2nc(SCc3nc(Cc4ccccc4)no3)nn2c(C)c1C,-8.8
Oc1ccc(-c2cccc(-c3ccc(O)cc3)n2)cc1,-8.8
CC1(C)CC(=O)c2ccc(OCc3ccc(C(N)=O)cc3)cc2O1,-8.8
c1c(-c2nnc(CN3CCn4cncc4C3)o2)sc2c1CCCC2,-8.8
CC(c1nnnn1-c1ccccc1)N1CCc2ccccc2C1,-8.8
O=S(=O)(c1ccccc1)N1CCCN(S(=O)(=O)c2ccccc2)CC1,-8.8
CC(C)(NC(=O)Nc1ccc(N2CCOC2=O)cc1)c1ccccc1,-8.8
COc1ccc2c(c1)OCCN(C(C)c1nc(-c3ccccc3C)no1)C2,-8.8
Cc1nc2nc(SCC(=O)c3cc(C)n(-c4ccon4)c3C)nn2c(C)c1C,-8.8
O=C(O)C1CC(O)CN1C(=O)Cc1ccc2ccccc2c1,-8.8
NC(=O)c1ccc(NC(=O)CC23CC4CC(CC(Br)(C4)C2)C3)cc1,-8.8
Cc1nc2nc(SCc3nnc(-c4ccccc4)o3)nn2c(C)c1C,-8.8
Cc1sc2ncn(N=CN(C)C)c(=O)c2c1-c1ccccc1,-8.8
CN(C)C=Nn1cnc2scc(-c3ccc(F)cc3)c2c1=O,-8.8
O=S(=O)(CCCS(=O)(=O)c1ccc(O)cc1)c1ccccc1,-8.8
Cc1ccsc1C=NNC(=O)COc1ccc2ccccc2c1,-8.8
N#CCn1c(COC(=O)C2CCCN(C(=O)c3ccc(Cl)cc3)C2)nc2sc3c(c2c1=O)CCCC3,-8.8
N#Cc1ccc(CN2CCN(Cc3cc4c(cc3Br)OCCO4)CC2)cc1,-8.8
CC(NC(=O)CCN1CCOC1=O)(c1ccccc1)c1ccccc1,-8.8
CC(C)n1c(=S)n(CN2CCN(S(=O)(=O)C=Cc3ccccc3)CC2)c2ccccc21,-8.8
CC1Oc2ccccc2OC1C(=O)NCc1cn2cc(Br)ccc2n1,-8.8
Cc1cc(Br)ccc1NC(=O)C1Cc2ccccc2C(=O)O1,-8.8
O=C(CCCOC(=O)C12CC3CC(CC(Br)(C3)C1)C2)c1ccc(F)cc1,-8.8
O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1ccc2ccccc2c1,-8.8
CC1CCC(NC(=O)C2CCn3cncc3C2)c2ccccc21,-8.8
O=C(Nc1ccccc1)C(=O)Nc1ccc(NC(=O)C(=O)Nc2ccccc2)cc1,-8.8
Cc1ccsc1C=NNC(=O)c1n[nH]c2c1CCc1ccccc1-2,-8.8
O=C(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)C2CCn3cncc3C2)CC1,-8.8
NC(=O)C1(O)CCN(C(=O)c2ccc(F)c3ccccc23)C1,-8.8
O=S(=O)(c1cc(Cl)c(Cl)cc1Cl)N1CCCN(S(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)CC1,-8.8
O=C(CN1C(=O)NC2(CCCCC2)C1=O)OCc1csc(-c2ccc(Cl)cc2)n1,-8.8
Cc1nc2nc(SCC(=O)N3CCC(c4ccccc4)=N3)nn2c(C)c1C,-8.8
CN1CC(C(=O)N2CCCc3c2cccc3[N+](=O)[O-])CC1=O,-8.8
O=C(CSc1nc(C2CCCO2)n[nH]1)Nc1ccc2c(c1)OC(F)(F)O2,-8.7
O=C(CSc1nc(C2CCCO2)n[nH]1)NCc1ccc2c(c1)OCO2,-8.7
CC1(c2ccc(C#N)cc2)NC(=O)N(Cc2c(F)c(F)c(F)c(F)c2F)C1=O,-8.7
Cc1c(C(=O)N2CCCc3c(C(N)=O)cccc32)cccc1[N+](=O)[O-],-8.7
C=CCN=c1scc(-c2ccccc2F)n1N=Cc1cccc(O)c1O,-8.7
O=C(COC(=O)C12CC3CC(CC(Br)(C3)C1)C2)c1ccc(F)cc1,-8.7
O=C(O)c1ccccc1NN=Cc1ccc(-c2ccccc2Cl)o1,-8.7
CC1(C)CC(=O)c2ccc(OCc3cc(F)cc4cccnc34)cc2O1,-8.7
CC1CCC2(CC1)OCC1(CCC3(COC4(CCC(C)CC4)OC3)C1=O)CO2,-8.7
CCn1cc(C#N)c(=O)n(CC(=O)c2ccc3c(c2)CCCC3)c1=O,-8.7
O=C(C=Cc1cccc(Br)c1)NNC(=O)C1COc2ccccc2O1,-8.7
Cc1ccc(S(=O)(=O)N2CC3CC4CC(C3)CC2C4)cc1C(N)=O,-8.7
O=C1NC(=O)C(=CN2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)C(=O)N1,-8.7
Cc1ccc(-c2nn(CCC#N)c(=O)c3ccccc23)cc1,-8.7
O=C(CC12CC3CC(CC(Br)(C3)C1)C2)NCc1ccccc1,-8.7
O=[N+]([O-])c1ccc(C=NN2CCN(Cc3ccc(Cl)cc3)CC2)o1,-8.7
O=S(=O)(Nc1ccccc1)c1ccc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,-8.7
O=C(CSc1nc(C2CCCO2)n[nH]1)NC(=O)NCc1ccccc1,-8.7
O=C1OC(c2ccccc2)C(C(=O)c2ccccc2)=C1O,-8.7
O=C(O)c1cc(C=Cc2csnn2)nc2ccccc12,-8.7
Cc1cccc(OCCNC(=O)COc2cccc3c2C(=O)CC(C)(C)O3)c1,-8.7
Cc1[nH]sc(=N)c1C(=O)OCC(=O)Nc1cccc(N2CCCC2=O)c1,-8.7
O=C(N=C1CCCCCN1)c1cccc2ccccc12,-8.7
O=C1OC(C(=O)Nc2ccc(Br)c(O)c2)Cc2ccccc21,-8.7
N#CCn1c(COC(=O)c2ccc(Cl)c(N)c2)nc2sc3c(c2c1=O)CCCC3,-8.7
CC(C)c1ccc(CN2CCN(C(=O)C3CCn4cncc4C3)CC2)cc1,-8.7
CN(C)CCn1cc(NC(=O)Cc2ccc3ccccc3c2)cn1,-8.7
O=C(CSc1nc(C2CCCO2)n[nH]1)NCc1ccc(F)cc1,-8.7
N#CC(=Cc1cccc2c1OCCO2)c1nc(-c2ccccn2)cs1,-8.7
Oc1ccc2oc3c(c2c1C=Nn1cnnc1)CCCC3,-8.7
O=C(NCCc1ccc(O)cc1)C12CC3CC(CC(Br)(C3)C1)C2,-8.7
c1ccc2nc(NN=C3CCN(C4CCCCC4)CC3)ccc2c1,-8.7
O=S(Cc1cc(Cl)c2c(c1)OCO2)Cc1cc(Cl)c2c(c1)OCO2,-8.7
NC(=NOCC(=O)Nc1ccc(-c2ccccc2)cc1)c1cccs1,-8.7
c1ccc2c(Cc3nc(C4CCCO4)no3)c[nH]c2c1,-8.7
Oc1ccc2cc(Br)ccc2c1C=Nn1cnnc1,-8.7
Cc1cc(CNC(=O)CSc2nc3nc(C)c(C)c(C)n3n2)ccc1F,-8.7
CN(C)C=Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,-8.7
C=CCN=c1scc(-c2ccc(F)cc2)n1N=Cc1ccccn1,-8.7
Cc1cccc2c1NC(c1ccc3c(c1)CC(C)(C)O3)NC2=O,-8.7
C(=Nn1cnnc1)c1ccc(-c2ccccc2)cc1,-8.7
O=c1c2ccccc2nc(NCCOc2ccccc2)n1CCCO,-8.7
c1ccc(C2=C(c3ccccc3)N3CCN=C3S2)cc1,-8.7
O=[N+]([O-])c1ccc(C=NNc2cc(C(F)(F)F)ccc2Cl)o1,-8.7
O=S(=O)(c1ccc(Cl)cc1)N1CCCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,-8.7
COc1ccc(C2CC2C(=O)C(C(=O)NCc2ccccc2)=C2SCCS2)cc1,-8.7
Cc1ccc2nc(COC(=O)CN3C(=O)NC4(CCCC4)C3=O)cc(=O)n2c1,-8.7
NC(=O)C1CC(O)CN1c1nc(C(F)(F)F)nc2ccccc12,-8.7
O=C1C(Cc2c[nH]c3ccccc23)NC(=S)N1C1CCCCC1,-8.7
Clc1ccc(Cc2noc(C3CCn4cncc4C3)n2)cc1,-8.7
Cc1ccc(-c2nc(COC(=O)CN3C(=O)NC4(CCCCC4)C3=O)cs2)cc1,-8.7
O=C(CN1C(=O)NC2(CCCCC2)C1=O)OCc1csc(-c2ccccc2Cl)n1,-8.7
Cc1nc2nc(SCC(=O)N3c4ccccc4CC3C)nn2c(C)c1C,-8.7
COC(=O)c1c(CSc2nc3ccccc3c(=O)n2CCCO)nc2ccccc2c1C,-8.6
N#CCCn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O,-8.6
Cc1ccc(NC(=O)CSc2nc(C3CCCO3)n[nH]2)cc1C,-8.6
COc1ccc2c(c1)OCCN(C(C)c1nc(-c3ccccc3)no1)C2,-8.6
Cc1ccc(C)c(Sc2ccc(NC(=O)CSc3nc(C4CCCO4)n[nH]3)cc2)c1,-8.6
CN(C1CCCc2ccccc21)S(=O)(=O)N1CCN(C=O)CC1,-8.6
Oc1ccc(-c2csc(-c3ccc(Cl)cc3)n2)cc1O,-8.6
O=C(O)CCc1nc2sc3c(c2c(=O)n1CC1CCCO1)CCCC3,-8.6
NC(=O)c1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1,-8.6
O=C(CN1C(=O)NC2(CCCC2)C1=O)OCc1ccc(F)cc1,-8.6
c1ccc(N2CCCC2c2nc(C3CCCO3)no2)cc1,-8.6
CC(NC(=O)c1cc(F)cc(F)c1)c1ccc(F)c(F)c1,-8.6
Cc1cc(N2CCC(OCc3csc(C)n3)C2)c2cccc(F)c2n1,-8.6
CC(NC(=O)CSc1nc(C2CCCO2)n[nH]1)c1ccccc1,-8.6
CC(=O)N1C[C@@H](O)C[C@@H]1C(=O)Nc1ccccc1Nc1ccccc1,-8.6
NC(=O)c1c(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)sc2c1CCCC2,-8.6
CC(c1nnnn1C)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,-8.6
C=CCN=c1scc(-c2ccc(C)cc2)n1N=Cc1ccc(F)cc1F,-8.6
CSc1nsc(NC(=O)C(=Cc2ccccc2)c2ccccc2)n1,-8.6
O=C1NC(=O)N2CCN(S(=O)(=O)c3cc4c(cc3Br)OCCO4)CC12,-8.6
NC(=NOCC(=O)Nc1ccc(Cl)c([N+](=O)[O-])c1)c1cccs1,-8.6
O=C(O)C1CC(O)CN1C(=O)c1ccc2ccccc2c1,-8.6
O=C(c1cc[n+]([O-])cc1)N1CCOC(c2ccccc2)C1,-8.6
N#Cc1c(NC(=O)COC(=O)CN2C(=O)NC3(CCCC3)C2=O)sc2c1CCCCC2,-8.6
O=C1NC(=O)N2CCN(C(=O)c3ccc(-c4ccc(Cl)cc4)s3)CC12,-8.6
CNc1ccc([N+](=O)[O-])cc1C(=O)OCc1nc2sc3c(c2c(=O)n1CC#N)CCCC3,-8.6
C=CCN=c1scc(-c2ccco2)n1N=Cc1ccc(O)c(O)c1O,-8.6
Oc1ccc(-c2csc(-c3cccc(Cl)c3)n2)cc1O,-8.6
N#Cc1ccc(C(=O)C=Cc2cc(Cl)c3c(c2)OCCO3)cc1,-8.6
CC1CN(C(=O)c2cnc(-c3ccccc3)nc2)CC(C)(C)O1,-8.6
O=C(NCc1ccc(O)cc1)C1CC2CCCC(C1)C2=O,-8.6
O=C(Nc1cccc2cnccc12)C1CCn2cncc2C1,-8.6
O=C(CSc1nc(C2CCCO2)n[nH]1)Nc1ccc(F)c(F)c1,-8.6
CN(C)CCn1cc(NC(=O)C(=O)NC2(c3ccccc3)CCC2)cn1,-8.6
COc1ccc(-c2nnc(C(C)N3CCc4ccccc4C3)o2)cc1,-8.6
COc1ccc(-c2nn(-c3ccccc3)cc2C=Nn2cnnc2)cc1OC,-8.6
