smiles,score
Cc1cc2oc(=O)c3c(c2c2occ(-c4ccc(F)cc4)c12)CCCC3,-10.9
O=C1c2ccccc2-c2nn(C(=O)c3cccc(S(=O)(=O)Nc4ccccc4F)c3)c3cccc1c23,-10.9
O=C(c1cnc2c(c1)c(C1CCCC1)nn2-c1ccccc1)c1cc(F)ccc1O,-10.9
O=C(COC(=O)c1cc(=O)c2ccccc2o1)Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1,-10.9
CNC(=O)c1cccc(NC(=O)CCC(=O)c2ccc3ccc4cccc5ccc2c3c45)c1,-10.9
O=C1C=C2C=C[C@H]3C[C@@]2(O1)[C@H]1CCCCN31,-10.9
Clc1ccc(C2=Nc3ccccc3C(c3ccc(Cl)cc3)=Nc3ccccc32)cc1,-10.9
N#CC(=Cc1c2ccccc2cc2ccccc12)c1nnc(N2CCOCC2)n1-c1ccccc1,-10.9
O=C1c2ccccc2-c2nn(C(=O)c3sc4cc(F)ccc4c3Cl)c3cccc1c23,-10.8
Cn1c(=O)[nH]c(=O)c2nc(C=Cc3cn(-c4ccccc4)nc3-c3ccccc3)c(O)nc21,-10.8
O=C1OCC(c2ccc3c(c2)OCCCO3)=C1c1ccc(Cl)c(Cl)c1,-10.8
O=C(O)c1ccc(C2Nc3ccc(Br)cc3-c3nc(=O)c(-c4ccccc4)nn32)cc1,-10.8
O=c1[nH]c2sc3c(c2c2nc(-c4cc(-c5ccccc5)nn4-c4ccccc4)nn12)CCC3,-10.8
Fc1ccccc1C1Oc2ccccc2C2CC(c3ccc(-c4ccccc4)cc3)=NN21,-10.8
O=C1Nc2ccc(Br)cc2C1=NNC(=O)c1n[nH]c2c1CCc1ccccc1-2,-10.8
O=C1C(=Cc2cccc3c2OCCCO3)Cc2c1ccc(O)c2O,-10.8
N#CC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2c(=O)[nH]1,-10.8
O=C(Oc1cc(-c2cccc(C(F)(F)F)c2)c2oc(=O)sc2c1)c1ccc(Br)cc1,-10.7
O=C(Nc1cccc(N2CCS(=O)(=O)CC2)c1)c1ccc(-c2ccc(F)cc2)cc1F,-10.7
O=C(C=Cc1cn(-c2ccccc2)nc1-c1cc2ccccc2o1)c1ccccc1F,-10.7
O=c1oc2cc(OCc3c(F)c(F)c(F)c(F)c3F)ccc2cc1-c1ccc2ccccc2n1,-10.7
O=C(NN=Cc1c(-c2ccccc2)[nH]c2ccccc12)c1cccc(S(=O)(=O)N2CCCC2)c1,-10.7
O=C(N=C1c2ccccc2CN1c1ncccn1)c1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1,-10.7
OC1(Cc2cccc(F)c2)CCN(c2ncnc3cc(F)c(F)cc23)CC1,-10.7
O=C(Oc1cc(-c2cccc(C(F)(F)F)c2)c2oc(=O)sc2c1)c1cc(F)c(F)c(F)c1F,-10.7
O=c1[nH]c2ccccc2c2nc(-c3cn(-c4ccccc4)nc3-c3ccccc3)nn12,-10.7
O=C1Nc2ccccc2C1=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,-10.7
O=C(C=Cc1ccc(Cl)cc1)Oc1cc(-c2cccc(C(F)(F)F)c2)c2oc(=O)sc2c1,-10.7
O=c1[nH]c2ccc(S(=O)(=O)NCc3cn(-c4ccccc4)nc3-c3ccccc3)cc2[nH]c1=O,-10.7
CN1CCC2(CC1)Oc1ccccc1C1CC(c3ccc(-c4ccccc4)cc3)=NN12,-10.7
c1ccc(-c2ccc(Oc3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)cc1,-10.7
c1ccc(C2CC(c3cccc4ccccc34)n3ncnc3N2)cc1,-10.7
Clc1ccc2nc(Nc3ccccc3Cl)cc(-c3ccccc3)c2c1,-10.6
O=c1[nH]c(SCc2cn(-c3ccccc3)nc2-c2ccccc2)nc2c1cnn2-c1ccccc1,-10.6
NC1=Nc2nc3cc4c(cc3n2C(c2ccc(-c3cccc(Cl)c3Cl)o2)N1)OCCCO4,-10.6
c1ccc2cc(C3CC3c3nc(Cc4ccon4)no3)ccc2c1,-10.6
O=C(C=Cc1ccccc1)N(Cc1ccc(-c2ccc(F)cc2)o1)C1CCS(=O)(=O)C1,-10.6
O=C1OC(c2ccccc2)Cc2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)ccc21,-10.6
CN1CCCC1=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],-10.6
Cn1c(=O)n(N)c(=O)c2c(-c3ccc(F)cc3F)c3c(nc21)-c1ccccc1C3=O,-10.6
O=C(O)c1ccc(-n2c(C=Cc3ccccc3C(F)(F)F)nc3ccccc3c2=O)cc1,-10.6
c1ccc2c(c1)ncn2-c1ccc(-c2noc(-c3ccc(CN4CCOCC4)cn3)n2)cn1,-10.6
O=C(O)c1ccc(-n2c(C=Cc3cccc(O)c3)nc3ccccc3c2=O)cc1,-10.6
N#CC(C(=O)c1ccc(F)c(F)c1)C(=O)c1ccc2[nH]c3c(c2c1)CCCC3,-10.6
O=C(Nc1ccccc1-c1cc(-c2ccccc2)c2cc(Cl)ccc2n1)c1ccccc1,-10.6
Nc1nc(-c2cc3ccccc3oc2=O)nc2c1c(=O)oc1ccccc12,-10.6
O=C1Nc2ccc(-c3ccccc3)cc2C1=NNc1ccc(C(=O)O)cc1,-10.6
O=C1CCCCCN1Cc1nn(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)c(=S)o1,-10.6
Brc1ccccc1-c1nnc(CON=C2c3ccccc3-c3ccccc32)o1,-10.6
C(=NN(Cc1ccccc1)c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc12,-10.6
O=C(CCc1nc2ccccc2[nH]1)NNC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,-10.6
O=S(=O)(c1ccccc1)c1nc(N(c2ccccc2)c2ccccc2)sc1Cl,-10.6
O=C(OCc1cc(Cl)cc2c1OCOC2)C1c2ccccc2-c2ccccc21,-10.6
O=C1COc2ccc(S(=O)(=O)Oc3ccc4c(=O)c(-c5ccccc5)coc4c3)cc2N1,-10.6
O=C(COc1ncnc2sc3c(c12)CCC3)Nc1ccccc1-c1ccccc1,-10.6
N#Cc1c(N=Cc2ccc(F)cc2)oc(-c2ccccc2)c1-c1ccccc1,-10.5
c1ccc(-c2cc(-c3ccccc3)c3ccccc3n2)cc1,-10.5
c1ccc(C2CNC(c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c32)cc1,-10.5
O=S(=O)(c1ccc(SC2c3ccccc3-c3ccccc32)nc1)N1CCOCC1,-10.5
O=C(COC(=O)c1ccc(F)cc1F)Nc1cccc2c1C(=O)c1ccccc1C2=O,-10.5
Fc1ccc(NN=Cc2c3ccccc3cc3ccccc23)c(F)c1,-10.5
Oc1c(C(c2ccc(Cl)cc2)c2cc(Cl)c3cccnc3c2O)cc(Cl)c2cccnc12,-10.5
O=C(COc1ccc2c3c(c(=O)oc2c1)CCC3)NNc1c(F)c(F)cc(F)c1F,-10.5
Nc1c(N(Cc2ccccc2)C(=O)CCc2ccccc2)c(=O)[nH]c(=O)n1Cc1ccccc1,-10.5
O=C1Nc2ccc(-c3ccccc3)cc2C1=NNc1ccc(Cl)nn1,-10.5
O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,-10.5
O=c1ccc2cc(S(=O)(=O)NCc3ccnc(OC4CCCC4)c3)ccc2o1,-10.5
O=C(c1cc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)ccc1Cl)N1CCc2ccccc21,-10.5
O=C(NN=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1c[nH]c2ccccc12,-10.5
Cc1ccc(-c2nnc(-c3cc(-c4ccccc4)nc4ccccc34)o2)cc1,-10.5
O=c1[nH]c2ccccc2c2nc(-c3ccc(CSc4nc5ccccc5[nH]4)cc3)nn12,-10.5
O=C(O)c1c2c(nc3ccccc13)C(=Cc1ccc(-c3ccc([N+](=O)[O-])cc3Br)o1)CC2,-10.5
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(c2ccc(O)cc2)CC1,-10.5
N#Cc1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)oc(-c2ccccc2)c1-c1ccccc1,-10.5
O=C(Oc1cc(-c2ccc(F)cc2)c2oc(=O)sc2c1)c1ccccc1,-10.5
Fc1ccc(-c2cc(-c3ccc(Cl)c(Cl)c3)n3nc(C(F)(F)F)nc3n2)cc1,-10.5
Fc1ccccc1-c1cc(-c2cc3ccccc3o2)nc2ccc(Cl)cc12,-10.5
c1ccc(CCn2cnc3c2CCN(c2nc(-c4ccncc4)nc4ccccc24)C3)cc1,-10.5
O=C1Nc2ccc(Br)cc2C1=NNC(=O)c1cc2ccccc2cc1O,-10.5
O=C1OC(c2cccc(F)c2)=NC1=Cc1ccc(-c2ccccc2)cc1,-10.5
O=C(Oc1cc(-c2cccc(C(F)(F)F)c2)c2oc(=O)sc2c1)c1ccc(Cl)cc1Cl,-10.5
O=C(NCc1nnc2c(Cl)cc(C(F)(F)F)cn12)Nc1cccc2ccccc12,-10.4
O=C(COC(=O)c1ccc(-c2ccc(O)cc2)cc1)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],-10.4
Brc1ccc(-c2cc(-c3nnc(-c4ccccc4)o3)c3ccccc3n2)cc1,-10.4
Oc1ccc(N=Nc2ccc(-c3ccc(C(F)(F)C(F)(F)C(F)(F)F)cc3)cc2)c(F)c1,-10.4
O=C(CCc1nc2ccccc2c(=O)[nH]1)NCc1cn(-c2ccccc2)nc1-c1ccccc1,-10.4
O=c1c2ccccc2nc(C=Cc2csc(-c3ccccn3)n2)n1-c1ccccc1,-10.4
O=C(C(=Cc1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1)c1nc2ccccc2[nH]1)N1CCOCC1,-10.4
O=C(c1cccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1)N1CCc2ccccc2C1,-10.4
CN(Cc1nc2c(oc3ccccc32)c(=O)[nH]1)Cc1cn(-c2ccccc2)nc1-c1ccccc1,-10.4
O=C1Nc2ccc(Br)cc2C1=NNC(=O)c1cc(-c2cccc3ccccc23)n[nH]1,-10.4
CCc1nn2c(=O)cc(CN3C(=O)NC(Cc4ccccc4)(Cc4ccccc4)C3=O)nc2s1,-10.4
c1ccc(-c2nc(N3CCN(Cc4nnc5n4CCCCC5)CC3)c3ccccc3n2)cc1,-10.4
Clc1ccc2nc(-c3ccc(N=Cc4ccccc4)cc3)cc(-c3ccccc3)c2c1,-10.4
O=C1CC(c2cn(-c3ccccc3)nc2-c2ccccc2)c2cccc3cccc1c23,-10.4
O=C(Nc1ccc2c(c1)OCO2)c1sc(-c2ccccc2)nc1-c1ccccc1,-10.4
O=C(NN=C1CCS(=O)(=O)c2ccc(F)cc21)c1cc2ccccc2cc1O,-10.4
O=C(NCc1ccc2c(c1)OCO2)c1ccccc1NC(=O)c1cc(=O)[nH]c2ccccc12,-10.4
COc1ccc(-c2nn(-c3ccccc3)cc2-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,-10.4
O=C(NN=Cc1c(-c2ccccc2)[nH]c2ccccc12)c1ccc(NS(=O)(=O)c2cccs2)cc1,-10.4
O=C1NC(c2ccc(O)cc2)C(C(=O)c2ccc(F)cc2)C(O)(C(F)(F)F)N1,-10.4
O=C(Oc1cc(-c2cccc(C(F)(F)F)c2)c2oc(=O)sc2c1)c1ccc(Cl)cc1,-10.4
C(=NNc1nc2ccccc2[nH]1)c1c(-c2ccccc2)[nH]c2ccccc12,-10.4
O=C(Cn1nc(-c2cc(F)ccc2F)c2ccccc2c1=O)NCC(F)(F)F,-10.4
Nc1nnc(CCNc2ccc3nnc(-c4cc(Cl)cc(Cl)c4)n3n2)o1,-10.4
c1ccc(-c2csc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,-10.4
O=C(Cn1c(-c2ccccc2)noc1=O)c1ccc2c(c1)CCC2,-10.4
O=S(=O)(c1ccc(F)cc1)N1CC(O)=Nc2ccc(Br)cc2C1c1ccccc1,-10.4
O=c1c2ccccc2nnn1CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-10.4
C(=NN(Cc1ccccc1)c1ccccc1)c1cn(-c2cccs2)nc1-c1ccccc1,-10.4
O=S(=O)(Nc1ccc2c3c(cccc13)CC2)c1ccc(S(=O)(=O)N2CCCC2)cc1,-10.4
Fc1ccc(CN2CCC3(CC2)CC3c2nnc(-c3ccccc3)o2)c2ncccc12,-10.4
Fc1ccc(-c2cc(-c3ccc(Cl)cc3)c3ccccc3n2)cc1,-10.4
O=c1c(-c2ccccc2)coc2cc(OS(=O)(=O)c3ccc4c(c3)OCCCO4)ccc12,-10.4
O=C(Nc1ccc2c(c1)OCO2)C1SC(NCc2ccc3c(c2)OCO3)=NN=C1c1ccccc1,-10.4
O=c1c2ccccc2oc2nc(-c3ccccc3)n(CCc3ccccc3)c(=O)c12,-10.4
CC1=C(C(=O)Nc2ccccc2)C(c2ccc([N+](=O)[O-])cc2)n2nc(-c3cccc(Cl)c3)nc2N1,-10.4
O=C(C=Cc1cccc(Oc2ccccc2)c1)c1ccc(O)cc1,-10.4
N#Cc1c(N=C2C(=O)Nc3ccc(Br)cc32)oc(-c2ccccc2)c1-c1ccccc1,-10.4
Cc1ccc(-c2c(C)sc3nc(CN4CCCC4c4ccc5c(c4)OCCO5)[nH]c(=O)c23)cc1,-10.4
C(=NN(Cc1ccccc1)c1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,-10.4
Oc1ccc(C2CCN(c3ncnc4cc(F)c(F)cc34)CC2)cc1,-10.4
O=C(O)c1ccc(-n2c(C=Cc3c(Cl)nc4sccn34)nc3ccccc3c2=O)cc1,-10.3
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1cn(-c2ccccc2)nc1-c1ccccc1,-10.3
COC(=O)c1ccc(N2Cc3ccccc3C2=NC(=O)c2ccc(-c3ccccc3)cc2)cc1,-10.3
O=C(Cn1nnc(-c2cccc(Cl)c2)n1)Nc1ccccc1C(=O)NC1CCCC1,-10.3
O=C(CCNS(=O)(=O)c1ccc2ccccc2c1)NCc1ccnc(OC2CCCC2)c1,-10.3
N=c1oc2ccccc2c2cc(-c3ccccc3)nc(N)c12,-10.3
O=C(O)c1ccc(-n2c(C=Cc3cccc4nccn34)nc3ccccc3c2=O)cc1,-10.3
O=C(NCCc1nnc2n1CCC2)C1CC1c1ccc2ccccc2c1,-10.3
O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)CC(c2ccccc2)c2ccccc2)CC1,-10.3
O=C(COC(=O)c1cc2ccccc2c(=O)[nH]1)c1ccc2c(c1)OCO2,-10.3
c1ccc2c(C3CC3c3nc(Cc4ccon4)no3)cccc2c1,-10.3
N#Cc1ccccc1-c1cc(-c2ccccc2)c2cc(Cl)ccc2n1,-10.3
Clc1cc2c(c3ncccc13)OCN(C(c1ccccc1)c1ccccc1)C2,-10.3
Oc1ccc2cc(Br)ccc2c1CN1CC=C(c2ccccc2)CC1,-10.3
O=C(NN=C1CCCCc2ccccc21)c1cc2ccccc2cc1O,-10.3
c1ccc(-c2ccc(-c3cc(-c4nnco4)c4ccccc4n3)cc2)cc1,-10.3
O=C(Cn1ccc(C(F)(F)F)n1)NN=Cc1c(-c2ccccc2)[nH]c2ccccc12,-10.3
N#Cc1c(NC(=O)COC(=O)c2c[nH]c(=O)[nH]c2=O)oc(-c2ccccc2)c1-c1ccccc1,-10.3
O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1ccc2c(c1)CCCC2,-10.3
O=C1C(Nc2ccccc2)=CC(c2ccc(O)cc2)N1c1ccccc1,-10.3
O=C(Nc1nc(-c2cc3ccccc3o2)cs1)c1sc2ccccc2c1Cl,-10.3
Cc1nnnn1-c1ccc(F)c(NC(=O)c2cc(-c3ccco3)n(-c3cccc(Cl)c3)n2)c1,-10.3
c1ccc(-c2csc3nc(-c4ccccn4)nc(NCc4ccccn4)c23)cc1,-10.3
CC(Sc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2,-10.3
Nc1c(N(Cc2ccccc2)C(=O)C=Cc2cc3ccccc3o2)c(=O)[nH]c(=O)n1Cc1ccccc1,-10.3
O=C1CCCC2Nc3nc(-c4cccc(Cl)c4)nn3C(c3cccc(O)c3)C12,-10.3
Cc1ccc(C2=Nc3ccccc3C(=O)Nc3ccccc32)cc1,-10.3
O=C(Nc1cccc2ccccc12)NC1(C(F)(F)F)Oc2ccccc2O1,-10.3
Cc1cccc(C)c1-n1nnnc1SCC(=O)N(Cc1cccs1)c1ccc2c(c1)OCCO2,-10.3
Brc1ccccc1-c1nnc(-c2cc(-c3ccccc3)nc3ccccc23)o1,-10.3
O=C1C(=CC=Cc2ccccc2)CN(Cc2ccccc2)CC1=CC=Cc1ccccc1,-10.3
Cc1ccc2c(C)c(CCC(=O)OCc3nc(N)nc(Nc4ccc(F)cc4)n3)c(=O)oc2c1,-10.3
O=C(c1ccc([N+](=O)[O-])cc1)N(Cc1ccc(-c2ccc(F)cc2)o1)C1CCS(=O)(=O)C1,-10.3
OC1(c2cccc(OC(F)(F)F)c2)CCN(c2ccc3nccnc3n2)CC1,-10.3
O=C(CN1C(=O)C(c2ccccc2)N(Cc2ccccc2)C1=O)Nc1ccccc1OC(F)F,-10.3
O=C(Nc1nc(-c2cc3ccccc3o2)cs1)c1cnc2ccccc2n1,-10.3
N#Cc1ccc(C=Cc2nc3ccccc3c(=O)n2-c2ccc(C(=O)O)cc2)cc1,-10.3
Cc1ccc(N2C(=O)C(=Cc3ccc4c(c3)OCO4)N=C2SCc2ncc(-c3ccccc3)o2)cc1,-10.3
O=S(=O)(c1ccccc1)c1nc(-c2ccccc2Cl)oc1N1CCN(c2ccccc2)CC1,-10.3
O=C(NN=Cc1c(-c2ccccc2)[nH]c2ccccc12)c1ccc2c(c1)OCO2,-10.3
O=C(Nc1ccc([N+](=O)[O-])cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,-10.3
O=C1C(=Cc2ccc(O)cc2)CCc2[nH]c3ccc(F)cc3c21,-10.3
O=[N+]([O-])c1ccc(NN=Cc2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,-10.3
O=C(COc1ncnc2sc3c(c12)CCC3)NC(c1ccccc1)c1ccccc1,-10.3
Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc2oc3ccccc3c2c1,-10.3
FC(F)Oc1ccccc1N=Cc1c2ccccc2cc2ccccc12,-10.2
O=C1OCC(c2ccc(Cl)cc2)=C1c1ccc([N+](=O)[O-])cc1,-10.2
O=C(Nc1nc(-c2ccc3c(c2)OCO3)cs1)c1cc(=O)[nH]c2ccccc12,-10.2
O=C(NNC(=O)c1cc(F)ccc1-c1ccccc1)c1ccccc1F,-10.2
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NN=Cc1c(-c2ccccc2)[nH]c2ccccc12,-10.2
O=C(Nc1cccc2ccccc12)c1cn(-c2ccccc2)nc1-c1ccccc1,-10.2
O=c1[nH]c(C=Cc2cn(-c3ccccc3)nc2-c2cccnc2)nc2ccccc12,-10.2
Cc1ccc(C2OC3(C(=O)c4ccccc4C3=O)C3C(=O)N(c4ccc([N+](=O)[O-])cc4)C(=O)C23)cc1,-10.2
Cc1cccc2c1C(=O)NCCN2C(=O)C1CC1c1ccc2ccccc2c1,-10.2
O=C1Nc2ccccc2C1=Cc1cn(-c2ccccc2)nc1-c1ccccc1,-10.2
Fc1ccc(-c2csc3ncnc(NCc4ccncc4)c23)cc1,-10.2
O=C(Oc1cc(-c2ccccc2)c2oc(=O)sc2c1)c1ccco1,-10.2
O=C1NC2(CCc3ccccc32)C(=O)N1Cc1nc(-c2cccc(Cl)c2)no1,-10.2
Cn1c(=O)c2cc(-c3nc4ccccc4[nH]3)c(-c3ccccc3)nc2n(C)c1=O,-10.2
O=C1NC(c2cn(-c3ccccc3)nc2-c2ccccc2)Nc2ccccc21,-10.2
N#Cc1cccc(-c2cc(-c3ccccc3)c3cc(Cl)ccc3n2)c1,-10.2
O=C(C1Cc2ccccc2CN1S(=O)(=O)c1ccc(F)cc1)N1CCN(c2ccccc2)CC1,-10.2
O=C(CCC(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1)c1ccc(-c2ccccc2)cc1,-10.2
O=C1C(=Cc2ccc3ccccc3c2)Cc2c(O)cccc21,-10.2
Cc1cc(OCc2c(F)c(F)c(F)c(F)c2F)c2c3c(c(=O)oc2c1)CCC3,-10.2
CC(C(=O)Nc1ccccc1-c1ccccc1)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1,-10.2
Cc1cccc(C=Cc2nc3ccccc3c(=O)n2-c2ccc(C(=O)O)cc2)c1,-10.2
O=C1CC(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)c2ccccc2N1,-10.2
CC(C(=O)Nc1ncc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1)N1C(=O)c2ccccc2C1=O,-10.2
O=C(Cc1ccc(F)cc1)NNC(=O)c1ccc2[nH]c3c(c2c1)CCCC3,-10.2
O=c1nc2n(nc1-c1ccccc1)C(c1ccc(F)cc1)Nc1ccccc1-2,-10.2
CN1c2ccccc2C(C)(C)C12CC(c1ccc(-c3ccccc3)cc1)=NO2,-10.2
CC(C)(O)c1nnc(NCc2ccc(N(c3ccccc3)c3ccccc3)cc2)o1,-10.2
N#CC(=CC1=C(N2CCOCC2)C(=Cc2ccc(Cl)cc2)CC1)c1nnc(N2CCOCC2)n1-c1ccccc1,-10.2
O=C(COC(=O)c1ccc(-c2ccccc2)cc1)NCc1ccc2c(c1)OCO2,-10.2
Cc1ccc(-c2c(C)sc3nc(CNc4ccc5c(c4)NC(=O)C(C)O5)[nH]c(=O)c23)cc1,-10.2
Cc1ccc(-c2cc(-c3ccc(C)cc3)c3ccccc3n2)cc1,-10.2
NC(=O)C1CCN(C(=O)NC2CC=C(c3ccc(F)cc3)CC2)CC1,-10.2
CC(Sc1nc2ccccc2c(=O)n1C1CCCC1)C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2,-10.2
CCc1nn2c(=O)cc(COc3ccc([N+](=O)[O-])cc3Cc3ccccc3)nc2s1,-10.2
O=C(NN=C1CCCc2[nH]c3ccc(F)cc3c21)c1ccccc1F,-10.2
O=C1c2oc3ccccc3c(=O)c2C(c2ccc(O)cc2)N1Cc1ccccc1,-10.2
O=C1C([N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)=C([n+]2cccc(Cc3ccccc3)c2)C(=O)c2ccccc21,-10.2
N#Cc1ccc(S(=O)(=O)N(CC=Cc2ccccc2)c2ccc3c(c2)OCCO3)cc1,-10.2
OC(CNc1ccc2nnc(-c3ccccc3)n2n1)c1ccccc1,-10.2
O=C(O)c1ccc(C=Cc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)cc1,-10.2
CN(Cc1cn(-c2ccccc2)nc1-c1ccccc1)C(=O)c1ccc2c(c1)C(=O)N(C)C2=O,-10.2
O=C(O)c1cccc(NN=Cc2c(-c3ccccc3)[nH]c3ccccc23)c1,-10.2
O=[N+]([O-])c1ccc(NN=Cc2c(-c3ccccc3)nc3sc4c(n23)CCCC4)cc1,-10.2
NNC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,-10.2
O=C(Oc1cc(-c2cccc(C(F)(F)F)c2)c2oc(=O)sc2c1)c1ccccc1,-10.2
O=C(N=C1c2ccccc2CN1c1ccc2ccccc2c1)c1ccncc1,-10.2
O=C1C(=Cc2cccc([N+](=O)[O-])c2)CCc2[nH]c3ccc(F)cc3c21,-10.2
CC(=O)N(c1cccc(C(F)(F)F)c1)c1nc(COC(=O)C=Cc2cccc3cccnc23)cs1,-10.2
Cc1ccc2nc(NN=C3C(=O)Nc4ccccc43)nc(-c3ccccc3)c2c1,-10.2
O=C(Oc1ccc2ccccc2c1C=NNc1ccc([N+](=O)[O-])cc1)c1cccc([N+](=O)[O-])c1,-10.2
